Id,Channel Identifier,Abs. Time,Sender,Message,ID,Avatar,
45198,GSL_G.7_main_1,1706728106747,P.100,Yes! Right now I'm reading Michelle Obama's new book The Light We Carry,"""P.97_P.100""",792000,racoon.png
45199,GSL_G.7_main_1,1706728111413,P.98,Hmm I would say a great way into finding opportunities is to make connections with the teachers because they always know of places to apply to or even going comm centered club events as there will most time be connections there,"""P.94_P.98""",703958,bear.png
45200,GSL_G.7_main_1,1706728114727,P.95,do you have good luck with the ticket raffles?,"""P.94_P.95""",431861,monkey.png
45201,GSL_G.7_main_1,1706728117272,P.100,Haha ok fair,"""P.94_P.100""",792000,racoon.png
45202,GSL_G.7_main_1,1706728119506,P.94,"so I don't really know a lot of people, well my friends I made but yeah","""P.94_P.97""",526645,zebra.png
45203,GSL_G.7_main_1,1706728124849,P.100,What's ur major,"""P.94_P.100""",792000,racoon.png
45204,GSL_G.7_main_1,1706728126711,P.102,"we haven't gotten too much into social psych yet, just research methods","""P.95_P.102""",277133,fox2.png
45205,GSL_G.7_main_1,1706728132265,P.101,sometimes my fav shift,"""P.95_P.101""",784170,Pig.png
45206,GSL_G.7_main_1,1706728134029,P.97,Ooh how is that going?,"""P.97_P.100""",274305,dog2.png
45207,GSL_G.7_main_1,1706728137156,P.102,To pass tho...,"""P.99_P.102""",277133,fox2.png
45208,GSL_G.7_main_1,1706728141878,P.94,thank you so much for the help,"""P.94_P.98""",526645,zebra.png
45209,GSL_G.7_main_1,1706728142318,P.98,Yea they for sure have raised prices but im always still going to go!,"""P.98_P.101""",703958,bear.png
45210,GSL_G.7_main_1,1706728142868,P.95,"yeah, that what we are mainly on too!","""P.95_P.102""",431861,monkey.png
45211,GSL_G.7_main_1,1706728148014,P.94,I do appreciate it,"""P.94_P.98""",526645,zebra.png
45212,GSL_G.7_main_1,1706728150679,P.102,Gotta graduate some how,"""P.99_P.102""",277133,fox2.png
45213,GSL_G.7_main_1,1706728161556,P.100,It's really good! I read her first book Becoming and loved it so I just got this one,"""P.97_P.100""",792000,racoon.png
45214,GSL_G.7_main_1,1706728163086,P.98,Of course! I really do hope you find something!,"""P.94_P.98""",703958,bear.png
45215,GSL_G.7_main_1,1706728164565,P.95,yeah i get that. i'm just changing from light blue to orange,"""P.95_P.101""",431861,monkey.png
45216,GSL_G.7_main_1,1706728167719,P.99,that's so true tho,"""P.99_P.102""",566635,panda.png
45217,GSL_G.7_main_1,1706728169648,P.94,well when I got the tech ticket it was my first time so I don't really know lmao,"""P.94_P.95""",526645,zebra.png
45218,GSL_G.7_main_1,1706728181096,P.94,im undecided atm wbu,"""P.94_P.100""",526645,zebra.png
45219,GSL_G.7_main_1,1706728184739,P.98,I will definitely have to try that very soon.,"""P.98_P.102""",703958,bear.png
45220,GSL_G.7_main_1,1706728185355,P.101,yeah light blue remind me of clear sky,"""P.95_P.101""",784170,Pig.png
45221,GSL_G.7_main_1,1706728189075,P.102,welp good luck!,"""P.99_P.102""",277133,fox2.png
45222,GSL_G.7_main_1,1706728189798,P.97,Oh that’s interesting. Do you like not knowing anyone? From before I mean,"""P.94_P.97""",274305,dog2.png
45223,GSL_G.7_main_1,1706728191405,P.94,thank you so much!,"""P.94_P.98""",526645,zebra.png
45224,GSL_G.7_main_1,1706728191699,P.101,Nice,"""P.94_P.101""",784170,Pig.png
45225,GSL_G.7_main_1,1706728196609,P.102,"yess, byee","""P.98_P.102""",277133,fox2.png
45226,GSL_G.7_main_1,1706728198727,P.97,Love that,"""P.97_P.100""",274305,dog2.png
45227,GSL_G.7_main_1,1706728200114,P.94,sometimes,"""P.94_P.97""",526645,zebra.png
45228,GSL_G.7_main_1,1706728200115,P.100,I want to apply to Batten and maybe Global Studies,"""P.94_P.100""",792000,racoon.png
47401,GSL_G.8_main_1,1707756030639,P.116,Hi,"""P.108_P.116""",250908,panda.png
47402,GSL_G.8_main_1,1707756040037,P.103,hello,"""P.103_P.110""",730978,fox.png
47403,GSL_G.8_main_1,1707756047362,P.108,what's up,"""P.108_P.116""",192992,racoon.png
47404,GSL_G.8_main_1,1707756053094,P.107,Hi!,"""P.106_P.107""",748631,zebra.png
47405,GSL_G.8_main_1,1707756058070,P.108,hi,"""P.106_P.108""",192992,racoon.png
47406,GSL_G.8_main_1,1707756059927,P.106,HI!,"""P.106_P.107""",715202,dog.png
47407,GSL_G.8_main_1,1707756061830,P.114,Hello! How are you?,"""P.109_P.114""",879404,donkey.png
47408,GSL_G.8_main_1,1707756061968,P.110,whats goin on,"""P.103_P.110""",571491,Pig.png
47409,GSL_G.8_main_1,1707756063001,P.106,hiii,"""P.106_P.108""",715202,dog.png
47410,GSL_G.8_main_1,1707756075827,P.116,"Enjoying breakfast, wbu","""P.108_P.116""",250908,panda.png
47411,GSL_G.8_main_1,1707756077088,P.109,Im doing good How are you?,"""P.109_P.114""",977710,elephant.png
47412,GSL_G.8_main_1,1707756083659,P.107,How has your day been so far,"""P.106_P.107""",748631,zebra.png
47413,GSL_G.8_main_1,1707756090065,P.108,I just got back in town,"""P.108_P.116""",192992,racoon.png
47414,GSL_G.8_main_1,1707756090347,P.106,Busyyyyy,"""P.106_P.107""",715202,dog.png
47415,GSL_G.8_main_1,1707756094817,P.114,I'm well! Do you have a lot of classes today?,"""P.109_P.114""",879404,donkey.png
47416,GSL_G.8_main_1,1707756095329,P.108,I went home this weekend,"""P.108_P.116""",192992,racoon.png
47417,GSL_G.8_main_1,1707756095395,P.110,hello,"""P.110_P.111""",571491,Pig.png
47418,GSL_G.8_main_1,1707756096243,P.107,Hi!,"""P.103_P.107""",748631,zebra.png
47419,GSL_G.8_main_1,1707756099651,P.107,Hi!,"""P.107_P.108""",748631,zebra.png
47420,GSL_G.8_main_1,1707756101050,P.106,how about you,"""P.106_P.107""",715202,dog.png
47421,GSL_G.8_main_1,1707756103509,P.107,Hi!,"""P.107_P.109""",748631,zebra.png
47422,GSL_G.8_main_1,1707756106431,P.107,Hi!,"""P.107_P.110""",748631,zebra.png
47423,GSL_G.8_main_1,1707756110662,P.111,Please don’t message me,"""P.110_P.111""",74141,rabbit.png
47424,GSL_G.8_main_1,1707756111372,P.108,Hi zebra,"""P.107_P.108""",192992,racoon.png
47425,GSL_G.8_main_1,1707756111381,P.107,Hi!,"""P.107_P.111""",748631,zebra.png
47426,GSL_G.8_main_1,1707756117709,P.116,"Same here, but I went to a retreat","""P.108_P.116""",250908,panda.png
47427,GSL_G.8_main_1,1707756119187,P.103,eating pasta salad,"""P.103_P.110""",730978,fox.png
47428,GSL_G.8_main_1,1707756119389,P.115,Hi,"""P.106_P.115""",632601,moose.png
47429,GSL_G.8_main_1,1707756121989,P.109,I only have 2 classes what about you?,"""P.109_P.114""",977710,elephant.png
47430,GSL_G.8_main_1,1707756122726,P.114,Hello!,"""P.110_P.114""",879404,donkey.png
47431,GSL_G.8_main_1,1707756125595,P.107,I didn't do much actually,"""P.106_P.107""",748631,zebra.png
47432,GSL_G.8_main_1,1707756128621,P.114,hi!,"""P.111_P.114""",879404,donkey.png
47433,GSL_G.8_main_1,1707756132011,P.109,hey how are you doing?,"""P.107_P.109""",977710,elephant.png
47434,GSL_G.8_main_1,1707756132029,P.107,I folded my laundry,"""P.106_P.107""",748631,zebra.png
47435,GSL_G.8_main_1,1707756132204,P.108,Are you an early morning person?,"""P.106_P.108""",192992,racoon.png
47436,GSL_G.8_main_1,1707756133065,P.114,hello!,"""P.103_P.114""",879404,donkey.png
47437,GSL_G.8_main_1,1707756141268,P.107,and now doing this,"""P.106_P.107""",748631,zebra.png
47438,GSL_G.8_main_1,1707756143480,P.110,you must be fun at parties,"""P.110_P.111""",571491,Pig.png
47439,GSL_G.8_main_1,1707756145193,P.116,Hello zebra,"""P.107_P.116""",250908,panda.png
47440,GSL_G.8_main_1,1707756148380,P.108,oh cool,"""P.108_P.116""",192992,racoon.png
47441,GSL_G.8_main_1,1707756149147,P.103,hey!,"""P.103_P.114""",730978,fox.png
47442,GSL_G.8_main_1,1707756153828,P.114,I only have one but it's not until tonight,"""P.109_P.114""",879404,donkey.png
47443,GSL_G.8_main_1,1707756155724,P.107,HEY PANDA,"""P.107_P.116""",748631,zebra.png
47444,GSL_G.8_main_1,1707756160170,P.108,It wasn't by Lynchburg by chance was it?,"""P.108_P.116""",192992,racoon.png
47445,GSL_G.8_main_1,1707756165366,P.107,whats up how has your day been,"""P.107_P.116""",748631,zebra.png
47446,GSL_G.8_main_1,1707756165727,P.114,how are you!,"""P.103_P.114""",879404,donkey.png
47447,GSL_G.8_main_1,1707756165783,P.116,Do you like animals,"""P.107_P.116""",250908,panda.png
47448,GSL_G.8_main_1,1707756170527,P.110,sounds fire,"""P.103_P.110""",571491,Pig.png
47449,GSL_G.8_main_1,1707756174014,P.107,Hey deer,"""P.107_P.115""",748631,zebra.png
47450,GSL_G.8_main_1,1707756174686,P.116,It’s good but rainy,"""P.107_P.116""",250908,panda.png
47451,GSL_G.8_main_1,1707756179140,P.114,hello,"""P.114_P.116""",879404,donkey.png
47452,GSL_G.8_main_1,1707756184822,P.107,I do like animals,"""P.107_P.116""",748631,zebra.png
47453,GSL_G.8_main_1,1707756188033,P.114,hi! how are you doing?,"""P.108_P.114""",879404,donkey.png
47454,GSL_G.8_main_1,1707756190657,P.115,Helloo,"""P.107_P.115""",632601,moose.png
47455,GSL_G.8_main_1,1707756190878,P.116,Further out,"""P.108_P.116""",250908,panda.png
47456,GSL_G.8_main_1,1707756191606,P.110,whats goin on,"""P.110_P.114""",571491,Pig.png
47457,GSL_G.8_main_1,1707756191958,P.109,oh that's nice I love having later classes i've never been a morning person,"""P.109_P.114""",977710,elephant.png
47458,GSL_G.8_main_1,1707756201132,P.109,what time does the class start?,"""P.109_P.114""",977710,elephant.png
47459,GSL_G.8_main_1,1707756204912,P.111,Get reported,"""P.110_P.111""",74141,rabbit.png
47460,GSL_G.8_main_1,1707756211221,P.108,"I'm doing well, kinda tired","""P.108_P.114""",192992,racoon.png
47461,GSL_G.8_main_1,1707756213383,P.116,3 hours exactly,"""P.108_P.116""",250908,panda.png
47462,GSL_G.8_main_1,1707756213533,P.114,are we just supposed to chat?,"""P.110_P.114""",879404,donkey.png
47463,GSL_G.8_main_1,1707756216501,P.108,how are you,"""P.108_P.114""",192992,racoon.png
47464,GSL_G.8_main_1,1707756221960,P.107,Good,"""P.107_P.109""",748631,zebra.png
47465,GSL_G.8_main_1,1707756228226,P.108,oh okay,"""P.108_P.116""",192992,racoon.png
47466,GSL_G.8_main_1,1707756228981,P.107,How has your day been,"""P.107_P.109""",748631,zebra.png
47467,GSL_G.8_main_1,1707756230237,P.114,yes I agree too! I have to be productive today though!,"""P.109_P.114""",879404,donkey.png
47468,GSL_G.8_main_1,1707756232541,P.114,6!,"""P.109_P.114""",879404,donkey.png
47469,GSL_G.8_main_1,1707756235594,P.116,"My favorites are dogs and bunnies, wbu","""P.107_P.116""",250908,panda.png
47470,GSL_G.8_main_1,1707756237179,P.106,i went to a lecture,"""P.106_P.107""",715202,dog.png
47471,GSL_G.8_main_1,1707756241629,P.108,I went to a retreat at Lynchburg on Friday night,"""P.108_P.116""",192992,racoon.png
47472,GSL_G.8_main_1,1707756243709,P.106,did my practice quiz for a class,"""P.106_P.107""",715202,dog.png
47473,GSL_G.8_main_1,1707756245856,P.114,"about the same, kinda sleepy","""P.108_P.114""",879404,donkey.png
47474,GSL_G.8_main_1,1707756247779,P.106,got my brows done,"""P.106_P.107""",715202,dog.png
47475,GSL_G.8_main_1,1707756254234,P.106,now im doing this,"""P.106_P.107""",715202,dog.png
47476,GSL_G.8_main_1,1707756256078,P.103,good just having some lunch,"""P.103_P.114""",730978,fox.png
47477,GSL_G.8_main_1,1707756257085,P.111,Don’t talk to the pig,"""P.109_P.111""",74141,rabbit.png
47478,GSL_G.8_main_1,1707756257183,P.109,not gonna lie it just started lmao,"""P.107_P.109""",977710,elephant.png
47479,GSL_G.8_main_1,1707756257906,P.110,hello elephant,"""P.109_P.110""",571491,Pig.png
47480,GSL_G.8_main_1,1707756259379,P.107,My favorite is prob turtle,"""P.107_P.116""",748631,zebra.png
47481,GSL_G.8_main_1,1707756259735,P.115,Does a mouse actually scare you?,"""P.109_P.115""",632601,moose.png
47482,GSL_G.8_main_1,1707756261737,P.103,hello!,"""P.103_P.107""",730978,fox.png
47483,GSL_G.8_main_1,1707756262759,P.109,what about you?,"""P.107_P.109""",977710,elephant.png
47484,GSL_G.8_main_1,1707756265103,P.108,have you had breakfast yet,"""P.108_P.114""",192992,racoon.png
47485,GSL_G.8_main_1,1707756265894,P.111,He’s angry,"""P.109_P.111""",74141,rabbit.png
47486,GSL_G.8_main_1,1707756267254,P.116,That’s cool,"""P.108_P.116""",250908,panda.png
47487,GSL_G.8_main_1,1707756268934,P.103,hello!,"""P.103_P.107""",730978,fox.png
47488,GSL_G.8_main_1,1707756269809,P.114,yum! from where,"""P.103_P.114""",879404,donkey.png
47489,GSL_G.8_main_1,1707756275349,P.116,What’s was your favorite thing about it,"""P.108_P.116""",250908,panda.png
47490,GSL_G.8_main_1,1707756278664,P.106,"i wouldn't say so, but like I can definitely get up in the mornings if i have to","""P.106_P.108""",715202,dog.png
47491,GSL_G.8_main_1,1707756282135,P.107,HA,"""P.106_P.107""",748631,zebra.png
47492,GSL_G.8_main_1,1707756282168,P.114,yes! how about u,"""P.108_P.114""",879404,donkey.png
47493,GSL_G.8_main_1,1707756282498,P.106,hi,"""P.106_P.115""",715202,dog.png
47494,GSL_G.8_main_1,1707756291292,P.106,yuppp,"""P.106_P.107""",715202,dog.png
47495,GSL_G.8_main_1,1707756291692,P.107,I love that you got your brows done today,"""P.106_P.107""",748631,zebra.png
47496,GSL_G.8_main_1,1707756298671,P.115,Are you black with white stripes or white with black stripes?,"""P.107_P.115""",632601,moose.png
47497,GSL_G.8_main_1,1707756299592,P.109,how many credits are you taking this semester?,"""P.109_P.114""",977710,elephant.png
47498,GSL_G.8_main_1,1707756302358,P.114,hey! how are you,"""P.114_P.115""",879404,donkey.png
47499,GSL_G.8_main_1,1707756303077,P.108,not yet,"""P.108_P.114""",192992,racoon.png
47500,GSL_G.8_main_1,1707756303163,P.110,whats goin on,"""P.107_P.110""",571491,Pig.png
47501,GSL_G.8_main_1,1707756304139,P.106,i have like a ton of stuff that i'll end up taking a ton of pictures,"""P.106_P.107""",715202,dog.png
47502,GSL_G.8_main_1,1707756305377,P.103,i’m doing pretty good how are you!,"""P.103_P.114""",730978,fox.png
47503,GSL_G.8_main_1,1707756310238,P.109,oh lol,"""P.109_P.111""",977710,elephant.png
47504,GSL_G.8_main_1,1707756311347,P.108,I'm trying to decide what to have,"""P.108_P.114""",192992,racoon.png
47505,GSL_G.8_main_1,1707756311703,P.111,Don’t talk to the pig,"""P.103_P.111""",74141,rabbit.png
47506,GSL_G.8_main_1,1707756315273,P.116,"I seen a turtle this weekend, they are very calm animals","""P.107_P.116""",250908,panda.png
47507,GSL_G.8_main_1,1707756317783,P.109,what happened I love tea!!,"""P.109_P.111""",977710,elephant.png
47508,GSL_G.8_main_1,1707756318387,P.115,Doing good,"""P.114_P.115""",632601,moose.png
47509,GSL_G.8_main_1,1707756318955,P.114,what are the options,"""P.108_P.114""",879404,donkey.png
47510,GSL_G.8_main_1,1707756319491,P.106,"like sorority stuff, parties, concert blah blah blah","""P.106_P.107""",715202,dog.png
47511,GSL_G.8_main_1,1707756319507,P.115,Wby,"""P.114_P.115""",632601,moose.png
47512,GSL_G.8_main_1,1707756319512,P.107,HA that is so real,"""P.107_P.109""",748631,zebra.png
47513,GSL_G.8_main_1,1707756326801,P.110,howdy,"""P.110_P.115""",571491,Pig.png
47514,GSL_G.8_main_1,1707756327954,P.107,I didnt do much,"""P.107_P.109""",748631,zebra.png
47515,GSL_G.8_main_1,1707756328947,P.114,16,"""P.109_P.114""",879404,donkey.png
47516,GSL_G.8_main_1,1707756330097,P.116,Hey,"""P.114_P.116""",250908,panda.png
47517,GSL_G.8_main_1,1707756331378,P.106,i acc dont know if im allowed to say that,"""P.106_P.107""",715202,dog.png
47518,GSL_G.8_main_1,1707756332755,P.114,how about you,"""P.109_P.114""",879404,donkey.png
47519,GSL_G.8_main_1,1707756333878,P.115,How are you,"""P.106_P.115""",632601,moose.png
47520,GSL_G.8_main_1,1707756334299,P.107,I literall folded laundry and now doing this,"""P.107_P.109""",748631,zebra.png
47521,GSL_G.8_main_1,1707756335541,P.110,whats up panda,"""P.110_P.116""",571491,Pig.png
47522,GSL_G.8_main_1,1707756337623,P.108,"I enjoyed hanging out with my friends, we all had a house together","""P.108_P.116""",192992,racoon.png
47523,GSL_G.8_main_1,1707756338036,P.106,tired,"""P.106_P.115""",715202,dog.png
47524,GSL_G.8_main_1,1707756339541,P.106,how are you,"""P.106_P.115""",715202,dog.png
47525,GSL_G.8_main_1,1707756340247,P.114,no complaints,"""P.114_P.115""",879404,donkey.png
47526,GSL_G.8_main_1,1707756342180,P.108,how about you,"""P.108_P.116""",192992,racoon.png
47527,GSL_G.8_main_1,1707756346213,P.116,What’s up piggy,"""P.110_P.116""",250908,panda.png
47528,GSL_G.8_main_1,1707756350720,P.107,Eh,"""P.106_P.107""",748631,zebra.png
47529,GSL_G.8_main_1,1707756350872,P.109,I hate mouses there so scary lol,"""P.109_P.115""",977710,elephant.png
47530,GSL_G.8_main_1,1707756351836,P.114,whats uo,"""P.114_P.116""",879404,donkey.png
47531,GSL_G.8_main_1,1707756353849,P.107,thats okay,"""P.106_P.107""",748631,zebra.png
47532,GSL_G.8_main_1,1707756355651,P.114,up,"""P.114_P.116""",879404,donkey.png
47533,GSL_G.8_main_1,1707756359813,P.115,Sup,"""P.110_P.115""",632601,moose.png
47534,GSL_G.8_main_1,1707756362439,P.115,How are you,"""P.110_P.115""",632601,moose.png
47535,GSL_G.8_main_1,1707756368924,P.107,Def black with white stripes,"""P.107_P.115""",748631,zebra.png
47536,GSL_G.8_main_1,1707756373876,P.108,"cereal, pb&J, or I could go to a dining hall","""P.108_P.114""",192992,racoon.png
47537,GSL_G.8_main_1,1707756382479,P.116,"Mostly friends from church, lots of prayer and fellowship","""P.108_P.116""",250908,panda.png
47538,GSL_G.8_main_1,1707756383311,P.107,I dont f with zebras who are white with black stripes,"""P.107_P.115""",748631,zebra.png
47539,GSL_G.8_main_1,1707756384472,P.108,same with me,"""P.106_P.108""",192992,racoon.png
47540,GSL_G.8_main_1,1707756384860,P.115,I knew it,"""P.109_P.115""",632601,moose.png
47541,GSL_G.8_main_1,1707756395030,P.115,What about them is scary?,"""P.109_P.115""",632601,moose.png
47542,GSL_G.8_main_1,1707756396426,P.114,im well,"""P.103_P.114""",879404,donkey.png
47543,GSL_G.8_main_1,1707756401807,P.116,"Nothing, enjoying breakfast","""P.114_P.116""",250908,panda.png
47544,GSL_G.8_main_1,1707756404295,P.107,How was your weekend?,"""P.106_P.107""",748631,zebra.png
